year,month,ncm,commodity,subtype,description,country_code,country_name,qt_estat,kg_net,mt,bales_480lb,fob_usd
2020,10,10059010,corn,yellow_corn,Yellow dent corn,589,Unknown,338000,338000,338.0,1552.42,186056
2020,10,10059010,corn,yellow_corn,Yellow dent corn,589,Unknown,75048,75048,75.048,344.69,42555
2020,10,10051000,corn,seed_corn,Corn seed,589,Unknown,13075,13075,13.075,60.05,40020
2020,10,10059010,corn,yellow_corn,Yellow dent corn,589,Unknown,112000,112000,112.0,514.41,12656
2020,10,10059010,corn,yellow_corn,Yellow dent corn,607,Unknown,7399997,7399997,7399.997,33987.97,1024592
2020,10,10059010,corn,yellow_corn,Yellow dent corn,607,Unknown,500,500,0.5,2.3,439
2020,10,10059010,corn,yellow_corn,Yellow dent corn,611,Unknown,40358977,40358977,40358.977,185367.61,6521639
2020,10,10051000,corn,seed_corn,Corn seed,611,Unknown,0,0,0.0,0.0,0
2020,10,10059010,corn,yellow_corn,Yellow dent corn,628,New Caledonia,800000,800000,800.0,3674.38,133952
2020,10,10059010,corn,yellow_corn,Yellow dent corn,628,New Caledonia,2,2,0.002,0.01,3
2020,10,10059010,corn,yellow_corn,Yellow dent corn,628,New Caledonia,750,750,0.75,3.44,667
2020,10,10059010,corn,yellow_corn,Yellow dent corn,628,New Caledonia,42259965,42259965,42259.965,194098.79,7072719
2020,10,10059010,corn,yellow_corn,Yellow dent corn,647,Unknown,119621565,119621565,119621.565,549418.37,19079834
2020,10,10059010,corn,yellow_corn,Yellow dent corn,647,Unknown,20000000,20000000,20000.0,91859.42,3839400
2020,10,10059010,corn,yellow_corn,Yellow dent corn,647,Unknown,45000000,45000000,45000.0,206683.69,8810900
2020,10,10059010,corn,yellow_corn,Yellow dent corn,647,Unknown,3200642,3200642,3200.642,14700.46,636480
2020,10,10059010,corn,yellow_corn,Yellow dent corn,687,Unknown,12000005,12000005,12000.005,55115.67,2207498
2020,10,10059010,corn,yellow_corn,Yellow dent corn,741,Unknown,3,3,0.003,0.01,3
2020,10,10051000,corn,seed_corn,Corn seed,756,Unknown,1668,1668,1.668,7.66,7255
2020,10,10059010,corn,yellow_corn,Yellow dent corn,767,Unknown,100,100,0.1,0.46,56
2020,10,10051000,corn,seed_corn,Corn seed,776,Unknown,100,100,0.1,0.46,500
2020,10,10059010,corn,yellow_corn,Yellow dent corn,815,Unknown,72200,72200,72.2,331.61,21890
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,157000,157000,157.0,721.1,58130
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,31790,31790,31.79,146.01,26625
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,1000000,1000000,1000.0,4592.97,191948
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,65000,65000,65.0,298.54,53481
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,7801824,7801824,7801.824,35833.55,1413444
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,20850001,20850001,20850.001,95763.45,3558100
2020,10,10059090,corn,yellow_corn,Other corn not seed,850,Unknown,30000,30000,30.0,137.79,19762
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,100000,100000,100.0,459.3,78483
2020,10,10059090,corn,yellow_corn,Other corn not seed,850,Unknown,2500,2500,2.5,11.48,2015
2020,10,10059010,corn,yellow_corn,Yellow dent corn,850,Unknown,90000,90000,90.0,413.37,16548
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,8583295,8583295,8583.295,39422.82,1569432
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,7099865,7099865,7099.865,32609.47,1180582
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,157220475,157220475,157220.475,722109.07,26660122
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,1765068,1765068,1765.068,8106.91,341005
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,705895,705895,705.895,3242.16,115303
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,47709395,47709395,47709.395,219127.86,7762746
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,32012021,32012021,32012.021,147030.28,5840840
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,1000997,1000997,1000.997,4597.55,178670
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,71840,71840,71.84,329.96,11581
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,56029874,56029874,56029.874,257343.58,9421843
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,15599944,15599944,15599.944,71650.09,2639135
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,2474344,2474344,2474.344,11364.59,412633
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,62221652,62221652,62221.652,285782.24,10230329
2020,10,10059010,corn,yellow_corn,Yellow dent corn,858,Unknown,74016607,74016607,74016.607,339956.12,13086740
2020,10,52030000,cotton,raw_cotton,Cotton carded or combed,361,New Zealand,86,86,0.086,0.39,1294
2020,10,52030000,cotton,raw_cotton,Cotton carded or combed,467,Tunisia,0,0,0.0,0.0,22
2020,10,52030000,cotton,raw_cotton,Cotton carded or combed,476,Unknown,0,0,0.0,0.0,31
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,023,Albania,685,685000,685.0,3146.19,479500
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,023,Albania,23664,23664011,23664.011,108688.11,14134040
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),023,Albania,0,4,0.004,0.02,60
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,023,Albania,21900,21900110,21900.11,100586.57,15330077
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),040,Saudi Arabia,42,41400,41.4,190.15,42261
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),043,Argentina,17,17444,17.444,80.12,21417
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),043,Argentina,0,0,0.0,0.0,16
2020,10,15071000,soybeans,soybean_oil,Crude soybean oil,059,Bahrain,18900,18899765,18899.765,86806.07,13529775
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,069,Belgium,1138,1138000,1138.0,5226.8,897347
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,069,Belgium,756,757850,757.85,3480.78,598435
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),077,Bosnia And Herzegovina,100,100,0.1,0.46,107
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),077,Bosnia And Herzegovina,0,27,0.027,0.12,28
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),077,Bosnia And Herzegovina,0,0,0.0,0.0,95
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),080,Botswana,0,0,0.0,0.0,145
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),097,Unknown,149,149130,149.13,684.95,158801
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),097,Unknown,242,243746,243.746,1119.52,130720
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),097,Unknown,150,150324,150.324,690.43,126583
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,149,Ecuador,153,153600,153.6,705.48,96570
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),158,Unknown,27,27,0.027,0.12,23925
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),158,Unknown,451,452281,452.281,2077.31,456696
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),158,Unknown,525,525736,525.736,2414.69,486574
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),158,Unknown,1824,1828030,1828.03,8396.09,1843069
2020,10,15071000,soybeans,soybean_oil,Crude soybean oil,160,United Arab Emirates,72,72430,72.43,332.67,64790
2020,10,15071000,soybeans,soybean_oil,Crude soybean oil,160,United Arab Emirates,108,108347,108.347,497.63,96919
2020,10,15071000,soybeans,soybean_oil,Crude soybean oil,160,United Arab Emirates,100,100000,100.0,459.3,79188
2020,10,15071000,soybeans,soybean_oil,Crude soybean oil,160,United Arab Emirates,7820,7819224,7819.224,35913.47,4717251
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),160,United Arab Emirates,0,315,0.315,1.45,695
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),160,United Arab Emirates,0,36,0.036,0.17,42
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),163,Eritrea,0,36,0.036,0.17,71
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),163,Eritrea,0,160,0.16,0.73,140
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),163,Eritrea,20,20,0.02,0.09,53
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),163,Eritrea,0,154,0.154,0.71,260
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),163,Eritrea,0,0,0.0,0.0,121
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),163,Eritrea,0,0,0.0,0.0,169
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,169,Spain,342,341000,341.0,1566.2,199744
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,190,Gambia,132016,132016384,132016.384,606347.41,44370738
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,190,Gambia,65,65305,65.305,299.94,21091
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,190,Gambia,2001,2000001,2000.001,9185.95,690641
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,190,Gambia,66,66000,66.0,303.14,36390
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,190,Gambia,7000,7000000,7000.0,32150.8,2405270
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,190,Gambia,4962,4961920,4961.92,22789.95,1462576
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,190,Gambia,18094,18093742,18093.742,83104.03,6823152
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),232,Yemen,27,29,0.029,0.13,33
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),232,Yemen,0,0,0.0,0.0,29
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),232,Yemen,0,0,0.0,0.0,42
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,245,Unknown,63158,63157500,63157.5,290080.56,21691366
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,246,Iceland,31562,31561610,31561.61,144961.56,12039919
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,246,Iceland,5000,5000000,5000.0,22964.85,1985000
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,246,Iceland,63001,63000000,63000.0,289357.17,20407905
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,246,Iceland,11524,11524739,11524.739,52932.79,4492804
2020,10,15071000,soybeans,soybean_oil,Crude soybean oil,249,Israel,57,56870,56.87,261.2,39785
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,267,Kosovo,131,131250,131.25,602.83,92862
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,267,Kosovo,263,262500,262.5,1205.65,189058
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,275,Unknown,2406,2405630,2405.63,11048.99,829601
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,275,Unknown,11600,11600000,11600.0,53278.46,4212800
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,31,31460,31.46,144.49,9814
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,275,Unknown,2474,2475716,2475.716,11370.89,950226
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,275,Unknown,5524,5524285,5524.285,25372.88,2120331
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,59402,59401908,59401.908,272831.24,17581183
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,22864,22859650,22859.65,104993.71,7253524
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),289,Unknown,40,40590,40.59,186.43,41536
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),289,Unknown,100,99360,99.36,456.36,78160
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,301,Unknown,1080,1080000,1080.0,4960.41,757133
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),301,Unknown,0,0,0.0,0.0,80
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),301,Unknown,0,0,0.0,0.0,145
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,317,Unknown,21,20500,20.5,94.16,14699
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),325,Mozambique,0,180,0.18,0.83,185
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),337,Montenegro,27,27324,27.324,125.5,25132
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),337,Montenegro,100,100216,100.216,460.29,103948
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),337,Montenegro,5,3960,3.96,18.19,5095
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),337,Montenegro,50,50078,50.078,230.01,48702
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,0,0,0.0,0.0,230
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,0,0,0.0,0.0,462
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),351,Unknown,0,120,0.12,0.55,144
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,0,32,0.032,0.15,63
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,0,90,0.09,0.41,292
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,0,0,0.0,0.0,88
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,0,63,0.063,0.29,99
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,0,0,0.0,0.0,60
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),351,Unknown,378,468,0.468,2.15,374
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,365,Unknown,6448,6447364,6447.364,29612.56,2547912
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,365,Unknown,151507,151507599,151507.599,695870.0,54129293
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,365,Unknown,26000,26000013,26000.013,119417.3,9808204
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,365,Unknown,19351,19350610,19350.61,88876.79,6220084
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,365,Unknown,10212,10211895,10211.895,46902.94,4418138
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,365,Unknown,2180,2180459,2180.459,10014.78,754243
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,365,Unknown,28192,28192000,28192.0,129485.04,11345798
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,372,Panama,63708,63708885,63708.885,292613.06,22556894
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,386,Puerto Rico,4003,4000000,4000.0,18371.88,1381283
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,386,Puerto Rico,3000,3000000,3000.0,13778.91,1178580
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,386,Puerto Rico,2996,3000001,3000.001,13778.92,1035960
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),386,Puerto Rico,0,0,0.0,0.0,97
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,399,Romania,17136,17136035,17136.035,78705.31,5249174
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),399,Romania,0,0,0.0,0.0,40
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,403,Rwanda,5,5010,5.01,23.01,3039
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,0,81,0.081,0.37,106
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,0,96,0.096,0.44,101
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,0,36,0.036,0.17,53
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,0,0,0.0,0.0,126
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,0,0,0.0,0.0,261
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,0,126,0.126,0.58,679
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,156,156,0.156,0.72,103
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,0,0,0.0,0.0,59
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),434,Sudan,1,0,0.0,0.0,40
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),434,Sudan,28,27,0.027,0.12,169
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,455,Taiwan,100,100000,100.0,459.3,65094
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),467,Tunisia,0,0,0.0,0.0,234
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),467,Tunisia,0,60,0.06,0.28,661
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,151,0.151,0.69,160
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),476,Unknown,0,54,0.054,0.25,81
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,0,0.0,0.0,58
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,0,0.0,0.0,142
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,0,0.0,0.0,308
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,0,0.0,0.0,560
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,0,0.0,0.0,374
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,54,0.054,0.25,111
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,133,0.133,0.61,520
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),476,Unknown,0,334,0.334,1.53,436
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,493,Unknown,40,40000,40.0,183.72,32920
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,521,Unknown,21,20500,20.5,94.16,14474
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),538,Unknown,0,0,0.0,0.0,154
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,548,Unknown,3,3000,3.0,13.78,3060
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,45733,45726999,45726.999,210022.78,14523874
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,60427,60427605,60427.605,277542.23,19891711
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,573,Unknown,7513,7500003,7500.003,34447.3,2589903
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),573,Unknown,4,4,0.004,0.02,12
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),573,Unknown,0,0,0.0,0.0,32
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,5677,5676400,5676.4,26071.54,1967014
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,950,950000,950.0,4363.32,363898
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,23046,23046355,23046.355,105851.24,8511031
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,0,0.0,0.0,24
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),580,Unknown,0,40,0.04,0.18,46
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,0,0.0,0.0,126
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,54,0.054,0.25,60
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,186,0.186,0.85,235
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,20,78,0.078,0.36,42
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,0,0.0,0.0,27
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,32,0.032,0.15,141
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),580,Unknown,0,72,0.072,0.33,194
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,257,0.257,1.18,754
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,0,0.0,0.0,203
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,140,278,0.278,1.28,330
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),580,Unknown,0,0,0.0,0.0,239
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),586,Unknown,46,46556,46.556,213.83,61522
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),586,Unknown,215,215474,215.474,989.67,260255
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),586,Unknown,400,400864,400.864,1841.16,320848
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),586,Unknown,50,50108,50.108,230.14,35986
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),589,Unknown,350,350756,350.756,1611.01,308000
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),589,Unknown,41,40796,40.796,187.37,37591
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),589,Unknown,134,134317,134.317,616.91,125640
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),589,Unknown,1317,1316879,1316.879,6048.39,1216082
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),589,Unknown,110,110131,110.131,505.83,98835
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),589,Unknown,9,9312,9.312,42.77,8711
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),589,Unknown,150,150324,150.324,690.43,136986
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,603,Unknown,6000,6000000,6000.0,27557.83,2395560
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,603,Unknown,3503,3500005,3500.005,16075.42,1208623
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,603,Unknown,15500,15500000,15500.0,71191.05,5032044
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,603,Unknown,39000,39000000,39000.0,179125.87,14837488
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),607,Unknown,0,0,0.0,0.0,282
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),607,Unknown,40,40,0.04,0.18,128
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,628,New Caledonia,88,88000,88.0,404.18,58340
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,628,New Caledonia,330,330000,330.0,1515.68,101093
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),628,New Caledonia,36,32,0.032,0.15,49
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,670,Unknown,22993,22993594,22993.594,105608.91,8303434
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,670,Unknown,10000,10000000,10000.0,45929.71,3713903
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),715,Unknown,16,16836,16.836,77.33,21355
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),741,Unknown,0,0,0.0,0.0,173
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),741,Unknown,0,72,0.072,0.33,111
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),741,Unknown,0,0,0.0,0.0,193
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),741,Unknown,40,94,0.094,0.43,84
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),741,Unknown,0,0,0.0,0.0,616
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),767,Unknown,0,0,0.0,0.0,109
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,776,Unknown,189500,189500254,189500.254,870369.16,68012688
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,776,Unknown,571,570661,570.661,2621.03,197397
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,776,Unknown,6486,6486291,6486.291,29791.35,2614986
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,776,Unknown,992,992236,992.236,4557.31,343224
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,776,Unknown,454,453750,453.75,2084.06,300818
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,776,Unknown,15990,15989526,15989.526,73439.43,6536381
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,776,Unknown,25264,25263709,25263.709,116035.48,10160285
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,776,Unknown,20632,20632447,20632.447,94764.23,7529140
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,805,Unknown,2998,3000000,3000.0,13778.91,1035959
2020,10,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,827,Unknown,3218,3217607,3217.607,14778.38,1093214
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,827,Unknown,912,912000,912.0,4188.79,596618
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,827,Unknown,5762,5766872,5766.872,26487.08,1798257
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,827,Unknown,3000,3000000,3000.0,13778.91,970620
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,827,Unknown,4028,4029360,4029.36,18506.73,1432973
2020,10,23040090,soybeans,soybean_meal,Soybean oilcake residues other,827,Unknown,147,147744,147.744,678.58,50196
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),845,Unknown,100,100216,100.216,460.29,86488
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),845,Unknown,75,75162,75.162,345.22,80967
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),845,Unknown,150,150324,150.324,690.43,129732
2020,10,15079019,soybeans,soybean_oil,Refined soybean oil (other),845,Unknown,1,1440,1.44,6.61,2712
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),850,Unknown,1414,1466611,1466.611,6736.1,1404333
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),850,Unknown,49,49000,49.0,225.06,47488
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),850,Unknown,104,102132,102.132,469.09,117520
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),850,Unknown,30,30308,30.308,139.2,45408
2020,10,15079011,soybeans,soybean_oil,Refined soybean oil (edible),850,Unknown,2548,2545100,2545.1,11689.57,2530186
