year,month,ncm,co_unid,commodity,subtype,country_code,country_name,qt_estat,kg_net,fob_usd
2023,3,17019900,21,sugar,refined,741,Singapore,0,106,63
2023,3,17019900,21,sugar,refined,741,Singapore,0,75,77
2023,3,17019900,21,sugar,refined,741,Singapore,0,160,171
2023,3,17019100,10,sugar,refined,741,Singapore,20,20,92
2023,3,17019100,10,sugar,refined,741,Singapore,10,10,22
2023,3,17011400,21,sugar,raw_beet,741,Singapore,1,1,2
2023,3,17019900,21,sugar,refined,741,Singapore,0,10,11
2023,3,17019900,21,sugar,refined,741,Singapore,0,9,16
2023,3,17019900,21,sugar,refined,741,Singapore,20,20,61
2023,3,17011400,21,sugar,raw_beet,741,Singapore,0,10,28
2023,3,17019900,21,sugar,refined,741,Singapore,0,20,21
2023,3,17019900,21,sugar,refined,741,Singapore,25,25,20
2023,3,17011200,10,sugar,refined,741,Singapore,112,112,84
2023,3,17011400,21,sugar,raw_beet,741,Singapore,0,30,40
2023,3,17019900,21,sugar,refined,741,Singapore,0,140,518
2023,3,17022000,10,sugar,refined,741,Singapore,10,10,12
2023,3,17029000,10,sugar,refined,741,Singapore,65,65,91
2023,3,17019900,21,sugar,refined,741,Singapore,0,110,158
2023,3,17029000,10,sugar,refined,741,Singapore,0,0,1
2023,3,17029000,10,sugar,refined,741,Singapore,1,1,10
2023,3,17019900,21,sugar,refined,748,Somalia,78,78000,60988
2023,3,17019900,21,sugar,refined,767,Switzerland,960,960000,536447
2023,3,17021100,10,sugar,refined,767,Switzerland,40,40,39
2023,3,17019900,21,sugar,refined,767,Switzerland,0,50,72
2023,3,17011400,21,sugar,raw_beet,767,Switzerland,0,30,50
2023,3,17019900,21,sugar,refined,767,Switzerland,14440,14440000,8069064
2023,3,17029000,10,sugar,refined,767,Switzerland,46,46,313
2023,3,17019900,21,sugar,refined,770,Suriname,130,130000,91100
2023,3,17019900,21,sugar,refined,776,Thailand,0,0,79
2023,3,17019900,21,sugar,refined,776,Thailand,0,0,68
2023,3,17019900,21,sugar,refined,776,Thailand,50,50000,46910
2023,3,17019900,21,sugar,refined,800,Togo,1350,1350000,694521
2023,3,17019900,21,sugar,refined,800,Togo,1755,1755000,858248
2023,3,17019900,21,sugar,refined,800,Togo,7695,7695000,3840765
2023,3,17019900,21,sugar,refined,800,Togo,2595,2595450,1400214
2023,3,17019900,21,sugar,refined,800,Togo,1350,1350000,712549
2023,3,17023020,10,sugar,refined,815,Trinidad And Tobago,95280,95280,68544
2023,3,17011400,21,sugar,raw_beet,820,Tunisia,13000,13000000,5994496
2023,3,17011400,21,sugar,raw_beet,820,Tunisia,13900,13900000,6229702
2023,3,17019900,21,sugar,refined,845,Uruguay,5,4341,3478
2023,3,17019900,21,sugar,refined,845,Uruguay,6,4147,3610
2023,3,17019900,21,sugar,refined,845,Uruguay,1423,1422200,679343
2023,3,17019900,21,sugar,refined,845,Uruguay,1990,1994600,987945
2023,3,17019900,21,sugar,refined,845,Uruguay,465,465400,237035
2023,3,17029000,10,sugar,refined,845,Uruguay,46950,46950,50230
2023,3,17011400,21,sugar,raw_beet,847,Uzbekistan,6256,6255344,2577766
2023,3,17011400,21,sugar,raw_beet,847,Uzbekistan,30745,30744656,14699370
2023,3,17019900,21,sugar,refined,850,Venezuela,30,30000,25130
2023,3,17019900,21,sugar,refined,850,Venezuela,2258,2258000,1794593
2023,3,17011400,21,sugar,raw_beet,850,Venezuela,549,549300,424096
2023,3,17019900,21,sugar,refined,850,Venezuela,1782,1778650,1277012
2023,3,17011400,21,sugar,raw_beet,850,Venezuela,899,892920,658898
2023,3,17019900,21,sugar,refined,850,Venezuela,8873,8873080,7188156
2023,3,17019900,21,sugar,refined,850,Venezuela,100,100000,66964
2023,3,17011300,21,sugar,raw_cane,850,Venezuela,380,378000,280478
2023,3,17019900,21,sugar,refined,850,Venezuela,2484,2484070,2000840
2023,3,17011400,21,sugar,raw_beet,850,Venezuela,2830,2828190,2169360
2023,3,17011400,21,sugar,raw_beet,888,DR Congo,2591,2590146,1396524
2023,3,17011400,21,sugar,raw_beet,888,DR Congo,17410,17409854,9773846
2023,4,21011110,21,coffee,soluble,013,Afghanistan,24,23232,201152
2023,4,09011110,21,coffee,arabica_green,017,Albania,18,18180,62176
2023,4,09011110,21,coffee,arabica_green,017,Albania,192,191750,306417
2023,4,09011110,21,coffee,arabica_green,017,Albania,19,19175,72450
2023,4,21011190,21,coffee,soluble,023,Germany,0,1,9
2023,4,21012020,10,coffee,soluble,023,Germany,50,50,2425
2023,4,09011110,21,coffee,arabica_green,023,Germany,2831,2832387,11360255
2023,4,09011110,21,coffee,arabica_green,023,Germany,235,235200,905844
2023,4,21011110,21,coffee,soluble,023,Germany,8,8000,80000
2023,4,09011110,21,coffee,arabica_green,023,Germany,235,234420,961655
2023,4,09011110,21,coffee,arabica_green,023,Germany,99,98400,402221
2023,4,09011110,21,coffee,arabica_green,023,Germany,34355,11842378,47673165
2023,4,09011110,21,coffee,arabica_green,023,Germany,0,1,2
2023,4,09012100,10,coffee,arabica_green,023,Germany,4,4,82
2023,4,21011110,21,coffee,soluble,023,Germany,60,59520,453483
2023,4,09011110,21,coffee,arabica_green,023,Germany,1079,1080000,4185652
2023,4,09011110,21,coffee,arabica_green,023,Germany,221,220568,886227
2023,4,09011110,21,coffee,arabica_green,023,Germany,3229,3230400,11932259
2023,4,21011110,21,coffee,soluble,023,Germany,0,1,22
2023,4,21011190,21,coffee,soluble,040,Angola,0,22,199
2023,4,09012100,10,coffee,arabica_green,043,Antigua And Barbuda,1,1,37
2023,4,21011110,21,coffee,soluble,043,Antigua And Barbuda,0,6,276
2023,4,09012100,10,coffee,arabica_green,043,Antigua And Barbuda,41,41,314
2023,4,21011110,21,coffee,soluble,043,Antigua And Barbuda,0,1,50
2023,4,09012100,10,coffee,arabica_green,043,Antigua And Barbuda,13,13,196
2023,4,21011190,21,coffee,soluble,043,Antigua And Barbuda,0,6,49
2023,4,09011110,21,coffee,arabica_green,053,Saudi Arabia,1667,110350,442676
2023,4,09011110,21,coffee,arabica_green,053,Saudi Arabia,77,76500,291352
2023,4,21011110,21,coffee,soluble,053,Saudi Arabia,54,50962,495424
2023,4,09011110,21,coffee,arabica_green,053,Saudi Arabia,57,57600,239536
2023,4,09012100,10,coffee,arabica_green,053,Saudi Arabia,2,2,14
2023,4,09011110,21,coffee,arabica_green,053,Saudi Arabia,1183,177050,700508
2023,4,09012100,10,coffee,arabica_green,053,Saudi Arabia,5,5,66
2023,4,09011110,21,coffee,arabica_green,059,Algeria,192,192000,711360
2023,4,09011110,21,coffee,arabica_green,059,Algeria,1740,182400,578012
2023,4,09011110,21,coffee,arabica_green,059,Algeria,58,57600,216576
2023,4,09011110,21,coffee,arabica_green,059,Algeria,134,134400,497425
2023,4,09012200,10,coffee,arabica_green,063,Argentina,74,74,2779
2023,4,09012100,10,coffee,arabica_green,063,Argentina,3728,3728,22774
2023,4,09012100,10,coffee,arabica_green,063,Argentina,40627,40627,565758
2023,4,21011110,21,coffee,soluble,063,Argentina,48,47520,316884
2023,4,09011110,21,coffee,arabica_green,063,Argentina,26,26432,101696
2023,4,21011110,21,coffee,soluble,063,Argentina,32,31680,212224
2023,4,09011110,21,coffee,arabica_green,063,Argentina,1498,1498000,3923832
2023,4,21011110,21,coffee,soluble,063,Argentina,62,61938,435139
2023,4,09011200,10,coffee,arabica_green,063,Argentina,6,6,612
2023,4,21011200,21,coffee,soluble,063,Argentina,545,549268,3011902
2023,4,09012100,10,coffee,arabica_green,063,Argentina,2784,2784,67403
2023,4,09011110,21,coffee,arabica_green,063,Argentina,15,14573,51779
2023,4,09011110,21,coffee,arabica_green,063,Argentina,734,736775,2932154
2023,4,09011110,21,coffee,arabica_green,063,Argentina,366,368444,1009323
2023,4,09011110,21,coffee,arabica_green,063,Argentina,104,105492,456696
2023,4,09012100,10,coffee,arabica_green,063,Argentina,40954,40954,275671
2023,4,09011110,21,coffee,arabica_green,063,Argentina,230,232460,966359
2023,4,21011110,21,coffee,soluble,063,Argentina,275,278100,1948658
2023,4,21012010,10,coffee,soluble,063,Argentina,642,642,8172
2023,4,09011110,21,coffee,arabica_green,069,Australia,21675,1782440,7238599
2023,4,09011110,21,coffee,arabica_green,069,Australia,316,316075,1157553
2023,4,21011110,21,coffee,soluble,069,Australia,4,3408,60862
2023,4,21011110,21,coffee,soluble,069,Australia,6,6150,88821
2023,4,09011110,21,coffee,arabica_green,069,Australia,44,43200,164488
2023,4,09011110,21,coffee,arabica_green,069,Australia,38,36300,202037
2023,4,09011110,21,coffee,arabica_green,069,Australia,176,172800,598752
2023,4,09011110,21,coffee,arabica_green,069,Australia,0,1,1
2023,4,21011110,21,coffee,soluble,077,Bahamas,0,0,5
2023,4,21012010,10,coffee,soluble,077,Bahamas,1,1,43
2023,4,09019000,10,coffee,arabica_green,077,Bahamas,7,7,178
2023,4,21011110,21,coffee,soluble,077,Bahamas,0,0,259
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,13,13,192
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,1,1,9
2023,4,21011110,21,coffee,soluble,077,Bahamas,0,1,49
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,23,23,293
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,10,10,156
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,8,8,80
2023,4,21011110,21,coffee,soluble,077,Bahamas,44,24022,298
2023,4,21011200,21,coffee,soluble,077,Bahamas,24,24,181
2023,4,21011110,21,coffee,soluble,077,Bahamas,0,0,170
2023,4,09019000,10,coffee,arabica_green,077,Bahamas,1,1,30
2023,4,21011190,21,coffee,soluble,077,Bahamas,0,4,48
2023,4,21011110,21,coffee,soluble,077,Bahamas,0,9,256
2023,4,21012010,10,coffee,soluble,077,Bahamas,5,5,140
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,5,5,107
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,5,5,47
2023,4,09012100,10,coffee,arabica_green,077,Bahamas,3,3,100
2023,4,09011190,10,coffee,arabica_green,080,Bahrain,5,5,76
2023,4,21011110,21,coffee,soluble,080,Bahrain,3,2940,46396
2023,4,21011110,21,coffee,soluble,080,Bahrain,5,4775,46087
2023,4,21011110,21,coffee,soluble,080,Bahrain,5,4980,78590
2023,4,09012100,10,coffee,arabica_green,081,Bangladesh,1,1,13
2023,4,09011110,21,coffee,arabica_green,087,Belgium,284,283200,1071825
2023,4,21011110,21,coffee,soluble,087,Belgium,0,17,308
2023,4,09011110,21,coffee,arabica_green,087,Belgium,38,38400,143794
2023,4,09011110,21,coffee,arabica_green,087,Belgium,19885,5525105,22650360
2023,4,09011110,21,coffee,arabica_green,087,Belgium,108,108000,435929
2023,4,09011110,21,coffee,arabica_green,087,Belgium,207,207155,813169
2023,4,09012100,10,coffee,arabica_green,087,Belgium,20,20,256
2023,4,09012100,10,coffee,arabica_green,087,Belgium,630,630,5227
2023,4,09011110,21,coffee,arabica_green,087,Belgium,149,148800,578956
2023,4,09012100,10,coffee,arabica_green,087,Belgium,15,15,246
2023,4,21011200,21,coffee,soluble,087,Belgium,0,2,27
2023,4,09011110,21,coffee,arabica_green,087,Belgium,22,21600,90350
2023,4,09012100,10,coffee,arabica_green,087,Belgium,365,365,2786
2023,4,21011110,21,coffee,soluble,090,Bermuda,0,0,307
2023,4,21011110,21,coffee,soluble,097,Bolivia,87,88214,660294
2023,4,21011110,21,coffee,soluble,097,Bolivia,7,7312,90231
2023,4,09012100,10,coffee,arabica_green,097,Bolivia,4975,4975,30746
2023,4,09012100,10,coffee,arabica_green,097,Bolivia,2275,2275,15392
2023,4,21011110,21,coffee,soluble,097,Bolivia,10,9896,111148
2023,4,21011200,21,coffee,soluble,097,Bolivia,1,896,6684
2023,4,21011110,21,coffee,soluble,111,Bulgaria,53,53848,437694
2023,4,21012010,10,coffee,soluble,137,Cayman Islands,6,6,175
2023,4,21011110,21,coffee,soluble,137,Cayman Islands,0,0,57
2023,4,09011110,21,coffee,arabica_green,149,Canada,967,969140,3921434
2023,4,09011110,21,coffee,arabica_green,149,Canada,78,78000,323292
2023,4,21011110,21,coffee,soluble,149,Canada,119,119708,961176
2023,4,09011110,21,coffee,arabica_green,149,Canada,0,48,1544
2023,4,09011110,21,coffee,arabica_green,149,Canada,95,95900,339936
2023,4,09011110,21,coffee,arabica_green,149,Canada,60,59960,247404
2023,4,21011110,21,coffee,soluble,154,Qatar,3,2508,22382
2023,4,09011110,21,coffee,arabica_green,158,Chile,548,547200,1240664
2023,4,09011110,21,coffee,arabica_green,158,Chile,200,199289,494669
2023,4,09012100,10,coffee,arabica_green,158,Chile,51,51,805
2023,4,09011110,21,coffee,arabica_green,158,Chile,260,260711,593915
2023,4,21011200,21,coffee,soluble,158,Chile,2,1755,13266
2023,4,09012100,10,coffee,arabica_green,158,Chile,1198,1198,11172
2023,4,09011110,21,coffee,arabica_green,158,Chile,180,180000,662711
2023,4,21011200,21,coffee,soluble,158,Chile,1,745,7001
2023,4,21011110,21,coffee,soluble,158,Chile,36,36691,524992
2023,4,21011110,21,coffee,soluble,158,Chile,2,1875,15994
2023,4,09012100,10,coffee,arabica_green,158,Chile,6300,6300,36516
2023,4,09011110,21,coffee,arabica_green,158,Chile,280,280040,730680
2023,4,21011200,21,coffee,soluble,158,Chile,1,792,4445
2023,4,09012100,10,coffee,arabica_green,158,Chile,13440,13440,79475
2023,4,09012100,10,coffee,arabica_green,158,Chile,18194,18194,239087
2023,4,21011110,21,coffee,soluble,158,Chile,24,23551,248807
2023,4,21012010,10,coffee,soluble,158,Chile,2201,2201,28109
2023,4,09011110,21,coffee,arabica_green,158,Chile,22,21600,66764
2023,4,21011110,21,coffee,soluble,158,Chile,4,3706,70943
2023,4,09012100,10,coffee,arabica_green,158,Chile,11160,11160,63240
2023,4,09011110,21,coffee,arabica_green,160,China,211,211200,938731
2023,4,09012100,10,coffee,arabica_green,160,China,53,53,788
2023,4,09011110,21,coffee,arabica_green,160,China,286,286666,1072484
2023,4,09012100,10,coffee,arabica_green,160,China,28,28,233
2023,4,09011110,21,coffee,arabica_green,160,China,19,19200,65088
2023,4,21011200,21,coffee,soluble,160,China,0,41,407
2023,4,09011110,21,coffee,arabica_green,160,China,19,19200,64000
2023,4,21011110,21,coffee,soluble,160,China,8,7681,127875
2023,4,21011110,21,coffee,soluble,160,China,0,1,18
2023,4,21011110,21,coffee,soluble,160,China,1,1000,8463
2023,4,21012020,10,coffee,soluble,160,China,105,105,2877
2023,4,21011110,21,coffee,soluble,160,China,0,2,55
2023,4,09011110,21,coffee,arabica_green,160,China,3050,1810742,7032415
2023,4,09012100,10,coffee,arabica_green,160,China,1,1,12
2023,4,21011200,21,coffee,soluble,160,China,0,4,39
2023,4,21011110,21,coffee,soluble,160,China,13,12605,95752
2023,4,21012010,10,coffee,soluble,160,China,0,0,9
2023,4,09011190,10,coffee,arabica_green,160,China,3,3,42
2023,4,21011110,21,coffee,soluble,160,China,0,4,216
2023,4,09019000,10,coffee,arabica_green,160,China,14,14,78
2023,4,09019000,10,coffee,arabica_green,160,China,15,15,22
2023,4,09012100,10,coffee,arabica_green,160,China,2,2,17
2023,4,09011110,21,coffee,arabica_green,161,Taiwan,38,38400,130176
2023,4,09011110,21,coffee,arabica_green,161,Taiwan,57,56640,240749
2023,4,09011110,21,coffee,arabica_green,161,Taiwan,620,623969,2335040
2023,4,21011110,21,coffee,soluble,161,Taiwan,16,15840,99776
2023,4,09011110,21,coffee,arabica_green,161,Taiwan,8,8000,34100
2023,4,21011110,21,coffee,soluble,161,Taiwan,13,12660,100965
2023,4,21011110,21,coffee,soluble,161,Taiwan,3,3058,27470
2023,4,09012100,10,coffee,arabica_green,161,Taiwan,286,286,4207
2023,4,09012100,10,coffee,arabica_green,161,Taiwan,1320,1320,21061
2023,4,09012100,10,coffee,arabica_green,163,Cyprus,1,1,19
2023,4,21011200,21,coffee,soluble,163,Cyprus,0,7,82
2023,4,09012100,10,coffee,arabica_green,163,Cyprus,5,5,40
2023,4,21011110,21,coffee,soluble,163,Cyprus,5,505,190
2023,4,09011110,21,coffee,arabica_green,163,Cyprus,76,76700,292996
2023,4,09019000,10,coffee,arabica_green,163,Cyprus,15,15,435
2023,4,09011190,10,coffee,arabica_green,163,Cyprus,8,8,85
2023,4,09011110,21,coffee,arabica_green,163,Cyprus,19,19200,70464
2023,4,09011110,21,coffee,arabica_green,163,Cyprus,38,38375,138531
2023,4,21011110,21,coffee,soluble,163,Cyprus,0,2,544
2023,4,21011110,21,coffee,soluble,163,Cyprus,0,2,109
2023,4,09012100,10,coffee,arabica_green,163,Cyprus,10,10,13
2023,4,09011110,21,coffee,arabica_green,163,Cyprus,38,38400,136704
2023,4,09012100,10,coffee,arabica_green,163,Cyprus,39,39,135
2023,4,09012100,10,coffee,arabica_green,163,Cyprus,50,50,657
2023,4,21011110,21,coffee,soluble,163,Cyprus,0,2,51
2023,4,21011110,21,coffee,soluble,163,Cyprus,0,15,123
2023,4,21012010,10,coffee,soluble,163,Cyprus,94,94,68
2023,4,21011110,21,coffee,soluble,163,Cyprus,54,0,223
2023,4,09011110,21,coffee,arabica_green,169,Colombia,1060,1059960,3693453
2023,4,09011110,21,coffee,arabica_green,169,Colombia,132,132000,369000
2023,4,09011110,21,coffee,arabica_green,169,Colombia,175,175200,462723
2023,4,21012010,10,coffee,soluble,169,Colombia,642,642,8575
2023,4,09011110,21,coffee,arabica_green,169,Colombia,130,129655,338139
2023,4,09011110,21,coffee,arabica_green,169,Colombia,190,190000,546124
2023,4,21011110,21,coffee,soluble,169,Colombia,121,122255,1046466
2023,4,09011110,21,coffee,arabica_green,169,Colombia,2094,2093200,5166104
2023,4,21011200,21,coffee,soluble,169,Colombia,1,1106,14976
2023,4,09012100,10,coffee,arabica_green,169,Colombia,7044,7044,92318
2023,4,09011110,21,coffee,arabica_green,169,Colombia,526,526345,1298991
2023,4,21011110,21,coffee,soluble,169,Colombia,41,41335,454244
2023,4,21011110,21,coffee,soluble,190,South Korea,11,10500,191187
2023,4,21011110,21,coffee,soluble,190,South Korea,10,0,57
2023,4,09011110,21,coffee,arabica_green,190,South Korea,57,57600,256702
2023,4,09011110,21,coffee,arabica_green,190,South Korea,5,5175,39220
2023,4,21011190,21,coffee,soluble,190,South Korea,8,7980,95027
2023,4,09011110,21,coffee,arabica_green,190,South Korea,24,24000,108505
2023,4,21011190,21,coffee,soluble,190,South Korea,22,21500,110368
2023,4,09011110,21,coffee,arabica_green,190,South Korea,6545,4049151,15391916
2023,4,21011110,21,coffee,soluble,190,South Korea,15,15120,108546
2023,4,09011190,10,coffee,arabica_green,190,South Korea,1,1,5
2023,4,21011190,21,coffee,soluble,190,South Korea,5,4912,33160
2023,4,09011110,21,coffee,arabica_green,190,South Korea,57,57600,197568
2023,4,21011110,21,coffee,soluble,190,South Korea,144,144002,933494
2023,4,09011110,21,coffee,arabica_green,195,Croatia,20,19980,73526
2023,4,21011110,21,coffee,soluble,195,Croatia,7,7150,51601
2023,4,09011110,21,coffee,arabica_green,198,Kuwait,1930,29280,164138
2023,4,21011190,21,coffee,soluble,232,Denmark,0,1,12
2023,4,21011200,21,coffee,soluble,232,Denmark,0,1,34
2023,4,09011110,21,coffee,arabica_green,232,Denmark,43,43200,161431
2023,4,09012100,10,coffee,arabica_green,232,Denmark,3,3,28
2023,4,09011110,21,coffee,arabica_green,232,Denmark,151,151200,459648
2023,4,09019000,10,coffee,arabica_green,232,Denmark,5,5,192
2023,4,21011110,21,coffee,soluble,232,Denmark,0,1,35
2023,4,21011190,21,coffee,soluble,232,Denmark,0,2,17
2023,4,09012100,10,coffee,arabica_green,232,Denmark,28,28,449
2023,4,09012200,10,coffee,arabica_green,232,Denmark,0,0,32
2023,4,09012100,10,coffee,arabica_green,232,Denmark,25,25,943
2023,4,21011110,21,coffee,soluble,232,Denmark,0,3,149
2023,4,21011110,21,coffee,soluble,232,Denmark,0,2,152
2023,4,09012100,10,coffee,arabica_green,232,Denmark,68,68,1024
2023,4,21011110,21,coffee,soluble,239,Ecuador,6,6296,50937
2023,4,21011110,21,coffee,soluble,239,Ecuador,62,62997,425349
2023,4,09012100,10,coffee,arabica_green,239,Ecuador,2873,2873,36040
2023,4,21011200,21,coffee,soluble,239,Ecuador,0,369,4800
2023,4,09012100,10,coffee,arabica_green,239,Ecuador,1440,1440,8990
2023,4,21011110,21,coffee,soluble,239,Ecuador,21,22050,181031
2023,4,09012100,10,coffee,arabica_green,240,Egypt,1515,1515,3830
2023,4,09011110,21,coffee,arabica_green,240,Egypt,19,19200,84554
2023,4,09011110,21,coffee,arabica_green,240,Egypt,134,134400,494819
2023,4,09011110,21,coffee,arabica_green,240,Egypt,105,105600,391730
2023,4,09011110,21,coffee,arabica_green,240,Egypt,79,79200,279367
2023,4,21011110,21,coffee,soluble,244,United Arab Emirates,15,14605,130296
2023,4,21011110,21,coffee,soluble,244,United Arab Emirates,22,21690,145323
2023,4,09019000,10,coffee,arabica_green,244,United Arab Emirates,28,28,21
2023,4,09011110,21,coffee,arabica_green,244,United Arab Emirates,26531,158400,482592
2023,4,09011110,21,coffee,arabica_green,244,United Arab Emirates,98,98950,431800
2023,4,21011110,21,coffee,soluble,244,United Arab Emirates,14,14031,242031
2023,4,21011110,21,coffee,soluble,244,United Arab Emirates,8,8615,140375
2023,4,09011110,21,coffee,arabica_green,244,United Arab Emirates,38,38350,159583
2023,4,09011110,21,coffee,arabica_green,244,United Arab Emirates,305,305600,1241304
2023,4,21011110,21,coffee,soluble,244,United Arab Emirates,7,7200,122065
2023,4,21011110,21,coffee,soluble,244,United Arab Emirates,8,7680,126400
2023,4,09011110,21,coffee,arabica_green,245,Spain,2650,2654396,9975373
2023,4,09011110,21,coffee,arabica_green,245,Spain,78,78400,308432
2023,4,09011110,21,coffee,arabica_green,245,Spain,212,212580,834918
2023,4,09011110,21,coffee,arabica_green,245,Spain,22,21600,71712
2023,4,09012100,10,coffee,arabica_green,245,Spain,15,15,71
2023,4,09011110,21,coffee,arabica_green,245,Spain,283,282835,1040681
2023,4,09011110,21,coffee,arabica_green,245,Spain,96,96400,314264
2023,4,09011110,21,coffee,arabica_green,245,Spain,192,192000,478776
2023,4,09011110,21,coffee,arabica_green,246,Slovenia,927,926770,3350755
2023,4,09011110,21,coffee,arabica_green,246,Slovenia,226,226400,775120
2023,4,09011110,21,coffee,arabica_green,246,Slovenia,279,279180,1015397
2023,4,09011110,21,coffee,arabica_green,246,Slovenia,39,39200,158276
2023,4,09011110,21,coffee,arabica_green,246,Slovenia,75,75000,258000
2023,4,21011110,21,coffee,soluble,249,United States,1802,505204,3800033
2023,4,09011110,21,coffee,arabica_green,249,United States,846,844640,3268475
2023,4,21011110,21,coffee,soluble,249,United States,8,8429,131380
2023,4,09011110,21,coffee,arabica_green,249,United States,4061,4061709,15370122
2023,4,21011110,21,coffee,soluble,249,United States,151,151621,1188401
2023,4,09011110,21,coffee,arabica_green,249,United States,3943,3943460,15234681
2023,4,21012010,10,coffee,soluble,249,United States,0,0,5
2023,4,09011110,21,coffee,arabica_green,249,United States,96,95961,365029
2023,4,09011110,21,coffee,arabica_green,249,United States,1,1260,17753
2023,4,21011110,21,coffee,soluble,249,United States,6,6336,105340
2023,4,21011110,21,coffee,soluble,249,United States,10,9256,160472
2023,4,09011110,21,coffee,arabica_green,249,United States,252,252625,985757
2023,4,21011190,21,coffee,soluble,249,United States,15,15300,87621
2023,4,21012020,10,coffee,soluble,249,United States,450,450,18705
2023,4,09011110,21,coffee,arabica_green,249,United States,0,0,1
2023,4,09012100,10,coffee,arabica_green,249,United States,46350,46350,286902
2023,4,21011190,21,coffee,soluble,249,United States,0,270,15120
2023,4,21011110,21,coffee,soluble,249,United States,5,4775,79950
2023,4,09012200,10,coffee,arabica_green,249,United States,750,750,7448
2023,4,21011110,21,coffee,soluble,249,United States,59,57600,576432
2023,4,09012100,10,coffee,arabica_green,249,United States,61140,61140,345990
2023,4,09011110,21,coffee,arabica_green,249,United States,276,276000,1076590
2023,4,09012200,10,coffee,arabica_green,249,United States,1469,1469,12120
2023,4,09011110,21,coffee,arabica_green,249,United States,149,148800,550427
2023,4,21011110,21,coffee,soluble,249,United States,47,46880,373148
2023,4,09011110,21,coffee,arabica_green,249,United States,3,2940,23658
2023,4,09012100,10,coffee,arabica_green,249,United States,5190,7800,46642
2023,4,09012100,10,coffee,arabica_green,249,United States,8813,8813,73443
2023,4,21012020,10,coffee,soluble,249,United States,120,120,5160
2023,4,09019000,10,coffee,arabica_green,249,United States,2,2,89
2023,4,09012100,10,coffee,arabica_green,249,United States,8,8,492
2023,4,21012020,10,coffee,soluble,249,United States,300,300,11754
2023,4,09011110,21,coffee,arabica_green,249,United States,376,376380,1502745
2023,4,21011110,21,coffee,soluble,249,United States,464,464734,4268494
2023,4,09011110,21,coffee,arabica_green,249,United States,15014,13116024,48770946
2023,4,09011110,21,coffee,arabica_green,251,Estonia,115,115125,438621
2023,4,09011110,21,coffee,arabica_green,251,Estonia,626,326225,1120945
2023,4,09011110,21,coffee,arabica_green,251,Estonia,38,38400,158692
2023,4,09011110,21,coffee,arabica_green,251,Estonia,19,19175,65101
2023,4,21011110,21,coffee,soluble,251,Estonia,50,49680,415772
2023,4,21011110,21,coffee,soluble,267,Philippines,7,7309,127306
2023,4,21011200,21,coffee,soluble,267,Philippines,0,3,33
2023,4,09019000,10,coffee,arabica_green,267,Philippines,22,22,41
2023,4,21011110,21,coffee,soluble,267,Philippines,0,1,22
2023,4,09011110,21,coffee,arabica_green,267,Philippines,19,19200,96826
2023,4,09011110,21,coffee,arabica_green,267,Philippines,26,26400,120888
2023,4,09019000,10,coffee,arabica_green,267,Philippines,10,10,35
2023,4,09019000,10,coffee,arabica_green,267,Philippines,5040,5040,22126
2023,4,21011110,21,coffee,soluble,267,Philippines,8,8051,131574
2023,4,21011110,21,coffee,soluble,271,Finland,334,338582,2833683
2023,4,21011110,21,coffee,soluble,271,Finland,80,81750,727428
2023,4,09011110,21,coffee,arabica_green,271,Finland,419,420300,1547997
2023,4,09011110,21,coffee,arabica_green,271,Finland,1178,1177650,4412549
2023,4,09011110,21,coffee,arabica_green,275,France,152,152175,530522
2023,4,09012100,10,coffee,arabica_green,275,France,150,150,1307
2023,4,09012100,10,coffee,arabica_green,275,France,10,10,134
2023,4,09011110,21,coffee,arabica_green,275,France,827,827200,3053757
2023,4,09011110,21,coffee,arabica_green,275,France,216,216000,818640
2023,4,21011190,21,coffee,soluble,275,France,0,2,23
2023,4,09011110,21,coffee,arabica_green,275,France,108,108000,364299
2023,4,21011110,21,coffee,soluble,275,France,15,14925,126441
2023,4,09011110,21,coffee,arabica_green,275,France,3285,3286700,12615816
2023,4,21012010,10,coffee,soluble,275,France,130,130,593
2023,4,09012100,10,coffee,arabica_green,275,France,20,20,392
2023,4,21011110,21,coffee,soluble,291,Georgia,11,10770,117085
2023,4,09012100,10,coffee,arabica_green,301,Greece,15,15,108
2023,4,09011110,21,coffee,arabica_green,301,Greece,60657,1294560,5367147
2023,4,09011110,21,coffee,arabica_green,301,Greece,19,19200,80172
2023,4,09011190,10,coffee,arabica_green,301,Greece,18,18,241
2023,4,09011110,21,coffee,arabica_green,301,Greece,266,266400,903684
2023,4,21011110,21,coffee,soluble,301,Greece,6,5880,47677
2023,4,21012010,10,coffee,soluble,301,Greece,11,11,259
2023,4,21012010,10,coffee,soluble,301,Greece,2,2,167
2023,4,21011110,21,coffee,soluble,301,Greece,0,0,276
2023,4,21012010,10,coffee,soluble,301,Greece,0,0,7
2023,4,09012100,10,coffee,arabica_green,301,Greece,1,1,8
2023,4,09011110,21,coffee,arabica_green,301,Greece,582,583200,2091896
